#t (s)	<m>_x ()	<m>_y ()	<m>_z ()	
1.3116816711425782e-12	0.9580013751983643	-0.20561350882053375	-7.430971891153604e-06	
2.7905923445827904e-12	0.957382082939148	-0.2071431577205658	-2.5506189558655024e-05	
3.0170887714531377e-12	0.9572867155075073	-0.20737788081169128	-2.9423223168123513e-05	
4.011328910329618e-12	0.9568670988082886	-0.2084093689918518	-5.027219594921917e-05	
5.002713826364764e-12	0.9564467668533325	-0.20943933725357056	-7.700070273131132e-05	
6.021399362097205e-12	0.9560135006904602	-0.21049848198890686	-0.00011071671906393021	
7.030293097292249e-12	0.9555835127830505	-0.21154768764972687	-0.00015043161693029106	
8.0259343740087e-12	0.9551588892936707	-0.21258269250392914	-0.00019581262313295156	
9.049960831012565e-12	0.9547223448753357	-0.2136460542678833	-0.00024893396766856313	
1.0049582029168382e-11	0.9542969465255737	-0.21468228101730347	-0.00030714544118382037	
1.1013707382498479e-11	0.953887939453125	-0.21567942202091217	-0.0003692434402182698	
1.2043162004944437e-11	0.9534529447555542	-0.2167409360408783	-0.00044200196862220764	
1.3019836490152788e-11	0.9530426263809204	-0.21774426102638245	-0.0005172123201191425	
1.4005286781532849e-11	0.952631413936615	-0.21875226497650146	-0.0005991916405037045	
1.503965993017526e-11	0.9522032737731934	-0.21980486810207367	-0.0006917951395735145	
1.6023077505947027e-11	0.9518001079559326	-0.22079966962337494	-0.000786054297350347	
1.701031050789245e-11	0.9513997435569763	-0.2217918336391449	-0.0008867536089383066	
1.8030880162116426e-11	0.9509909749031067	-0.22280992567539215	-0.000997200608253479	
1.901316468975873e-11	0.9506028890609741	-0.2237817943096161	-0.0011095637455582619	
2.0019419385135005e-11	0.9502112865447998	-0.22476842999458313	-0.0012307941215112805	
2.103661262370705e-11	0.9498220682144165	-0.22575587034225464	-0.0013595747295767069	
2.203198195862282e-11	0.9494482278823853	-0.2267116904258728	-0.001491596456617117	
2.3043273266469954e-11	0.9490759372711182	-0.22767141461372375	-0.001631756778806448	
2.4017418473750193e-11	0.9487248063087463	-0.22858434915542603	-0.0017724389908835292	
2.5009173757026646e-11	0.9483754634857178	-0.22950142621994019	-0.0019213019404560328	
2.6010026712106562e-11	0.9480316042900085	-0.23041343688964844	-0.0020772269926965237	
2.7004169327681124e-11	0.9476990103721619	-0.23130524158477783	-0.0022376873530447483	
2.8035935771662832e-11	0.9473638534545898	-0.23221510648727417	-0.0024099976290017366	
